patch_path,source_image,split,class_id,class_name,source_type,bbox,crop_coordinates,source_index
results/fast_repro/exp06_roi/patches/val/background/614__hard2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/614.jpg,val,7,background,hard_fp_background,"[109.23307800292969, 12.263259887695312, 311.3590393066406, 93.75732421875]","[89, 4, 332, 102]",2
results/fast_repro/exp06_roi/patches/val/background/70__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/70.png,val,7,background,hard_fp_background,"[38.66815185546875, 83.35986328125, 105.68562316894531, 121.84494018554688]","[32, 80, 112, 126]",1
results/fast_repro/exp06_roi/patches/val/background/545__hard2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/545.jpg,val,7,background,hard_fp_background,"[117.45565795898438, 255.652587890625, 165.5693359375, 311.1526794433594]","[113, 250, 170, 317]",2
results/fast_repro/exp06_roi/patches/val/background/432__hard7.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/432.png,val,7,background,hard_fp_background,"[670.4863891601562, 331.34246826171875, 697.3488159179688, 356.60321044921875]","[668, 329, 700, 359]",7
results/fast_repro/exp06_roi/patches/val/background/10__hard17.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/10.png,val,7,background,hard_fp_background,"[87.68095397949219, 172.8023223876953, 105.54771423339844, 189.95391845703125]","[86, 171, 107, 192]",17
results/fast_repro/exp06_roi/patches/val/background/78__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/78.png,val,7,background,hard_fp_background,"[452.9775695800781, 76.52930450439453, 567.3356323242188, 130.49465942382812]","[442, 71, 579, 136]",1
results/fast_repro/exp06_roi/patches/val/background/568__hard3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/568.jpg,val,7,background,hard_fp_background,"[18.681655883789062, 15.83258056640625, 384.938232421875, 535.4906616210938]","[0, 0, 422, 587]",3
results/fast_repro/exp06_roi/patches/val/background/364__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/364.png,val,7,background,hard_fp_background,"[166.46792602539062, 0.0, 600.552001953125, 206.457763671875]","[123, 0, 644, 227]",1
results/fast_repro/exp06_roi/patches/val/background/244__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/244.png,val,7,background,hard_fp_background,"[50.520965576171875, 105.24861145019531, 84.2741928100586, 131.3048858642578]","[47, 103, 88, 134]",1
results/fast_repro/exp06_roi/patches/val/background/432__hard8.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/432.png,val,7,background,hard_fp_background,"[225.4947509765625, 352.14801025390625, 255.00054931640625, 376.18621826171875]","[223, 350, 258, 379]",8
results/fast_repro/exp06_roi/patches/val/background/576__hard3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/576.jpg,val,7,background,hard_fp_background,"[77.38101196289062, 52.87528991699219, 161.52340698242188, 213.12506103515625]","[69, 37, 170, 229]",3
results/fast_repro/exp06_roi/patches/val/background/614__hard3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/614.jpg,val,7,background,hard_fp_background,"[17.373252868652344, 15.053192138671875, 347.0508117675781, 565.9595947265625]","[0, 0, 380, 621]",3
results/fast_repro/exp06_roi/patches/val/background/10__hard19.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/10.png,val,7,background,hard_fp_background,"[306.8365478515625, 175.37945556640625, 417.64324951171875, 342.83062744140625]","[296, 159, 429, 360]",19
results/fast_repro/exp06_roi/patches/val/background/353__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/353.png,val,7,background,hard_fp_background,"[10.07281494140625, 236.4470672607422, 478.9772033691406, 535.595947265625]","[0, 207, 526, 540]",1
results/fast_repro/exp06_roi/patches/val/background/577__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/577.jpg,val,7,background,hard_fp_background,"[77.08528137207031, 50.36370849609375, 162.8415069580078, 221.8494873046875]","[69, 33, 171, 239]",1
results/fast_repro/exp06_roi/patches/val/background/432__hard9.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/432.png,val,7,background,hard_fp_background,"[282.19342041015625, 260.71722412109375, 391.9095153808594, 345.29852294921875]","[271, 252, 403, 354]",9
results/fast_repro/exp06_roi/patches/val/background/172__hard2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/172.png,val,7,background,hard_fp_background,"[128.45077514648438, 6.839057922363281, 679.6121215820312, 181.63624572753906]","[73, 0, 720, 199]",2
results/fast_repro/exp06_roi/patches/val/background/245__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/245.png,val,7,background,hard_fp_background,"[287.6632995605469, 307.215087890625, 720.0, 529.1416015625]","[244, 285, 720, 540]",1
results/fast_repro/exp06_roi/patches/val/background/361__hard0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/361.png,val,7,background,hard_fp_background,"[435.883056640625, 259.6344909667969, 542.1783447265625, 352.8848876953125]","[425, 250, 553, 362]",0
results/fast_repro/exp06_roi/patches/val/background/256__hard3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/256.png,val,7,background,hard_fp_background,"[447.1639404296875, 453.5321960449219, 521.1276245117188, 530.8048706054688]","[440, 446, 529, 539]",3
results/fast_repro/exp06_roi/patches/val/background/525__hard0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/525.jpg,val,7,background,hard_fp_background,"[436.23907470703125, 195.96591186523438, 464.60546875, 252.1754913330078]","[433, 190, 467, 258]",0
results/fast_repro/exp06_roi/patches/val/background/10__hard20.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/10.png,val,7,background,hard_fp_background,"[422.8519592285156, 400.40667724609375, 436.3782653808594, 411.41253662109375]","[421, 399, 438, 413]",20
results/fast_repro/exp06_roi/patches/val/background/60__hard3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/60.png,val,7,background,hard_fp_background,"[325.7440185546875, 78.89735412597656, 348.2398986816406, 89.88732147216797]","[323, 78, 350, 91]",3
results/fast_repro/exp06_roi/patches/val/background/432__hard10.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/432.png,val,7,background,hard_fp_background,"[345.0386962890625, 430.40093994140625, 357.7760925292969, 445.4925842285156]","[344, 429, 359, 447]",10
results/fast_repro/exp06_roi/patches/val/background/45__hard0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/45.png,val,7,background,hard_fp_background,"[286.4104919433594, 285.9013977050781, 578.0572509765625, 522.9617919921875]","[257, 262, 607, 540]",0
results/fast_repro/exp06_roi/patches/val/background/473__hard0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/473.jpg,val,7,background,hard_fp_background,"[87.77005004882812, 53.62408447265625, 425.03857421875, 301.44378662109375]","[54, 29, 459, 326]",0
results/fast_repro/exp06_roi/patches/val/background/479__hard2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/479.jpg,val,7,background,hard_fp_background,"[116.47515106201172, 259.35369873046875, 165.75918579101562, 312.76702880859375]","[112, 254, 171, 318]",2
results/fast_repro/exp06_roi/patches/val/background/172__hard3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/172.png,val,7,background,hard_fp_background,"[238.39810180664062, 116.73355102539062, 269.566162109375, 157.26211547851562]","[235, 113, 273, 161]",3
results/fast_repro/exp06_roi/patches/val/background/409__hard2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/409.png,val,7,background,hard_fp_background,"[539.04638671875, 329.83233642578125, 599.931884765625, 364.49884033203125]","[533, 326, 606, 368]",2
results/fast_repro/exp06_roi/patches/val/background/245__hard2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/245.png,val,7,background,hard_fp_background,"[500.54693603515625, 189.2743682861328, 539.7482299804688, 254.2440948486328]","[497, 183, 544, 261]",2
results/fast_repro/exp06_roi/patches/val/background/500__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/500.jpg,val,7,background,hard_fp_background,"[397.3213806152344, 289.5552978515625, 553.331298828125, 337.51446533203125]","[382, 285, 569, 342]",1
results/fast_repro/exp06_roi/patches/val/background/373__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/373.png,val,7,background,hard_fp_background,"[663.697509765625, 468.503173828125, 719.7440185546875, 539.7378540039062]","[658, 461, 720, 540]",1
results/fast_repro/exp06_roi/patches/val/background/10__hard23.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/10.png,val,7,background,hard_fp_background,"[149.02667236328125, 328.8067626953125, 175.2978515625, 357.77203369140625]","[146, 326, 178, 361]",23
results/fast_repro/exp06_roi/patches/val/background/328__hard10.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/328.png,val,7,background,hard_fp_background,"[260.01177978515625, 98.08638000488281, 284.7611389160156, 116.42160034179688]","[258, 96, 287, 118]",10
results/fast_repro/exp06_roi/patches/val/background/989__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/989.jpg,val,7,background,hard_fp_background,"[178.09886169433594, 71.29574584960938, 200.48324584960938, 87.8219985961914]","[176, 70, 203, 89]",1
results/fast_repro/exp06_roi/patches/val/background/574__hard3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/574.jpg,val,7,background,hard_fp_background,"[160.41783142089844, 7.707000732421875, 369.79547119140625, 87.8829116821289]","[139, 0, 391, 96]",3
results/fast_repro/exp06_roi/patches/val/background/78__hard2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/78.png,val,7,background,hard_fp_background,"[694.0092163085938, 37.06401062011719, 720.0, 101.6767349243164]","[691, 31, 720, 108]",2
results/fast_repro/exp06_roi/patches/val/background/187__hard2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/187.png,val,7,background,hard_fp_background,"[323.59619140625, 386.7613525390625, 352.3531494140625, 412.3441162109375]","[321, 384, 355, 415]",2
results/fast_repro/exp06_roi/patches/val/background/45__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/45.png,val,7,background,hard_fp_background,"[270.75921630859375, 256.0748291015625, 666.7332153320312, 519.1495971679688]","[231, 230, 706, 540]",1
results/fast_repro/exp06_roi/patches/val/background/516__hard0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/516.jpg,val,7,background,hard_fp_background,"[58.60774612426758, 210.65286254882812, 109.2601318359375, 268.62506103515625]","[54, 205, 114, 274]",0
results/fast_repro/exp06_roi/patches/val/background/328__hard11.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/328.png,val,7,background,hard_fp_background,"[543.035400390625, 54.123355865478516, 638.449462890625, 150.78903198242188]","[533, 44, 648, 160]",11
results/fast_repro/exp06_roi/patches/val/background/576__hard5.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/576.jpg,val,7,background,hard_fp_background,"[290.33013916015625, 149.73919677734375, 299.6251220703125, 156.80474853515625]","[289, 149, 301, 158]",5
results/fast_repro/exp06_roi/patches/val/background/416__hard0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/416.png,val,7,background,hard_fp_background,"[186.6032257080078, 68.10617065429688, 209.7808837890625, 88.8449935913086]","[184, 66, 212, 91]",0
results/fast_repro/exp06_roi/patches/val/background/432__hard12.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/432.png,val,7,background,hard_fp_background,"[183.3383331298828, 66.91329956054688, 290.7528991699219, 266.3133239746094]","[173, 47, 301, 286]",12
results/fast_repro/exp06_roi/patches/val/background/479__hard3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/479.jpg,val,7,background,hard_fp_background,"[111.32601928710938, 241.58802795410156, 260.0907897949219, 329.4901123046875]","[96, 233, 275, 338]",3
results/fast_repro/exp06_roi/patches/val/background/10__hard25.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/10.png,val,7,background,hard_fp_background,"[57.396697998046875, 179.551025390625, 178.78564453125, 319.53985595703125]","[45, 166, 191, 334]",25
results/fast_repro/exp06_roi/patches/val/background/392__hard6.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/392.png,val,7,background,hard_fp_background,"[232.26673889160156, 436.6435852050781, 298.3284912109375, 465.8369140625]","[226, 434, 305, 469]",6
results/fast_repro/exp06_roi/patches/val/background/361__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/361.png,val,7,background,hard_fp_background,"[347.5777282714844, 387.0960693359375, 407.69732666015625, 429.5344543457031]","[342, 383, 414, 434]",1
results/fast_repro/exp06_roi/patches/val/background/577__hard2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/577.jpg,val,7,background,hard_fp_background,"[293.85595703125, 158.5931396484375, 313.8607177734375, 166.9530029296875]","[292, 158, 316, 168]",2
results/fast_repro/exp06_roi/patches/val/background/160__hard2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/160.png,val,7,background,hard_fp_background,"[5.073657989501953, 16.025104522705078, 244.56350708007812, 466.31219482421875]","[0, 0, 269, 511]",2
results/fast_repro/exp06_roi/patches/val/background/62__hard0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/62.png,val,7,background,hard_fp_background,"[154.18954467773438, 3.89410400390625, 360.90277099609375, 211.75965881347656]","[134, 0, 382, 233]",0
results/fast_repro/exp06_roi/patches/val/background/408__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/408.png,val,7,background,hard_fp_background,"[553.8190307617188, 312.8782043457031, 579.659912109375, 324.1579284667969]","[551, 312, 582, 325]",1
results/fast_repro/exp06_roi/patches/val/background/408__hard2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/408.png,val,7,background,hard_fp_background,"[614.793701171875, 290.872802734375, 642.749755859375, 302.97039794921875]","[612, 290, 646, 304]",2
results/fast_repro/exp06_roi/patches/val/background/392__hard7.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/392.png,val,7,background,hard_fp_background,"[507.69696044921875, 414.59771728515625, 541.109130859375, 437.2666320800781]","[504, 412, 544, 440]",7
results/fast_repro/exp06_roi/patches/val/background/245__hard3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/245.png,val,7,background,hard_fp_background,"[560.767578125, 127.69697570800781, 635.7435302734375, 249.90374755859375]","[553, 115, 643, 262]",3
results/fast_repro/exp06_roi/patches/val/background/47__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/47.png,val,7,background,hard_fp_background,"[225.1432647705078, 342.05816650390625, 329.780517578125, 428.5226135253906]","[215, 333, 340, 437]",1
results/fast_repro/exp06_roi/patches/val/background/78__hard3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/78.png,val,7,background,hard_fp_background,"[693.4234008789062, 43.25202178955078, 715.1917114257812, 92.74041748046875]","[691, 38, 717, 98]",3
results/fast_repro/exp06_roi/patches/val/background/411__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/411.png,val,7,background,hard_fp_background,"[82.16963195800781, 0.0, 642.1952514648438, 204.12457275390625]","[26, 0, 698, 225]",1
results/fast_repro/exp06_roi/patches/val/background/392__hard8.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/392.png,val,7,background,hard_fp_background,"[146.51727294921875, 506.6356201171875, 190.64544677734375, 523.2197265625]","[142, 505, 195, 525]",8
results/fast_repro/exp06_roi/patches/val/background/172__hard4.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/172.png,val,7,background,hard_fp_background,"[7.944557189941406, 0.0, 631.4568481445312, 162.80975341796875]","[0, 0, 694, 179]",4
results/fast_repro/exp06_roi/patches/val/background/267__hard0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/267.png,val,7,background,hard_fp_background,"[46.50965118408203, 280.39068603515625, 85.0985107421875, 288.82415771484375]","[43, 280, 89, 290]",0
results/fast_repro/exp06_roi/patches/val/background/565__hard3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/565.jpg,val,7,background,hard_fp_background,"[291.13543701171875, 146.76043701171875, 326.85028076171875, 157.984130859375]","[288, 146, 330, 159]",3
results/fast_repro/exp06_roi/patches/val/background/538__hard2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/538.jpg,val,7,background,hard_fp_background,"[0.0, 0.0, 29.585968017578125, 34.62236022949219]","[0, 0, 33, 38]",2
results/fast_repro/exp06_roi/patches/val/background/204__hard2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/204.png,val,7,background,hard_fp_background,"[229.77874755859375, 200.04510498046875, 561.7218627929688, 480.3399658203125]","[197, 172, 595, 508]",2
results/fast_repro/exp06_roi/patches/val/background/62__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/62.png,val,7,background,hard_fp_background,"[412.3658447265625, 360.010498046875, 518.2213134765625, 539.12451171875]","[402, 342, 529, 540]",1
results/fast_repro/exp06_roi/patches/val/background/651__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/651.jpg,val,7,background,hard_fp_background,"[246.52847290039062, 96.50840759277344, 282.71856689453125, 124.53270721435547]","[243, 94, 286, 127]",1
results/fast_repro/exp06_roi/patches/val/background/858__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/858.jpg,val,7,background,hard_fp_background,"[336.9299621582031, 178.34091186523438, 356.166748046875, 185.12159729003906]","[335, 178, 358, 186]",1
results/fast_repro/exp06_roi/patches/val/background/432__hard13.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/432.png,val,7,background,hard_fp_background,"[362.052490234375, 75.89448547363281, 380.31341552734375, 95.96568298339844]","[360, 74, 382, 98]",13
results/fast_repro/exp06_roi/patches/val/background/256__hard5.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/256.png,val,7,background,hard_fp_background,"[52.723060607910156, 0.0, 605.5936889648438, 270.6346435546875]","[0, 0, 661, 298]",5
results/fast_repro/exp06_roi/patches/val/background/525__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/525.jpg,val,7,background,hard_fp_background,"[435.571533203125, 194.40420532226562, 458.8992004394531, 246.66932678222656]","[433, 189, 461, 252]",1
results/fast_repro/exp06_roi/patches/val/background/517__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/517.jpg,val,7,background,hard_fp_background,"[280.4328308105469, 253.8483428955078, 337.854248046875, 355.1709899902344]","[275, 244, 344, 365]",1
results/fast_repro/exp06_roi/patches/val/background/10__hard26.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/10.png,val,7,background,hard_fp_background,"[604.8737182617188, 215.3155517578125, 615.7987670898438, 229.89794921875]","[604, 214, 617, 231]",26
results/fast_repro/exp06_roi/patches/val/background/10__hard27.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/10.png,val,7,background,hard_fp_background,"[53.13610076904297, 240.12548828125, 105.23328399658203, 315.036376953125]","[48, 233, 110, 323]",27
results/fast_repro/exp06_roi/patches/val/background/211__hard3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/211.png,val,7,background,hard_fp_background,"[323.070068359375, 389.2186279296875, 362.7979736328125, 416.7213134765625]","[319, 386, 367, 419]",3
results/fast_repro/exp06_roi/patches/val/background/330__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/330.png,val,7,background,hard_fp_background,"[5.742828369140625, 21.55162239074707, 228.4689178466797, 524.815673828125]","[0, 0, 251, 540]",1
results/fast_repro/exp06_roi/patches/val/background/60__hard4.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/60.png,val,7,background,hard_fp_background,"[457.43719482421875, 77.22187042236328, 487.8992004394531, 89.4921875]","[454, 76, 491, 91]",4
results/fast_repro/exp06_roi/patches/val/background/432__hard14.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/432.png,val,7,background,hard_fp_background,"[218.80836486816406, 353.449462890625, 261.599365234375, 391.4388122558594]","[215, 350, 266, 395]",14
results/fast_repro/exp06_roi/patches/val/background/380__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/380.png,val,7,background,hard_fp_background,"[615.8472900390625, 315.4403381347656, 644.8080444335938, 361.298095703125]","[613, 311, 648, 366]",1
results/fast_repro/exp06_roi/patches/val/background/78__hard4.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/78.png,val,7,background,hard_fp_background,"[626.8987426757812, 410.97265625, 649.447509765625, 444.5780334472656]","[625, 408, 652, 448]",4
results/fast_repro/exp06_roi/patches/val/background/364__hard2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/364.png,val,7,background,hard_fp_background,"[122.75019073486328, 305.8402099609375, 209.33358764648438, 373.5133972167969]","[114, 299, 218, 380]",2
results/fast_repro/exp06_roi/patches/val/background/392__hard9.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/392.png,val,7,background,hard_fp_background,"[200.30548095703125, 424.65826416015625, 320.3124084472656, 476.3619689941406]","[188, 419, 332, 482]",9
results/fast_repro/exp06_roi/patches/val/background/10__hard30.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/10.png,val,7,background,hard_fp_background,"[442.17681884765625, 321.46441650390625, 569.7808227539062, 377.171630859375]","[429, 316, 583, 383]",30
results/fast_repro/exp06_roi/patches/val/background/392__hard10.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/392.png,val,7,background,hard_fp_background,"[508.25006103515625, 406.62506103515625, 545.2630615234375, 439.4376525878906]","[505, 403, 549, 443]",10
results/fast_repro/exp06_roi/patches/val/background/600__hard3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/600.jpg,val,7,background,hard_fp_background,"[0.0, 65.95575714111328, 88.80584716796875, 240.2470703125]","[0, 49, 98, 258]",3
results/fast_repro/exp06_roi/patches/val/background/251__hard3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/251.png,val,7,background,hard_fp_background,"[83.04884338378906, 257.6119384765625, 124.00100708007812, 279.1876525878906]","[79, 255, 128, 281]",3
results/fast_repro/exp06_roi/patches/val/background/231__hard0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/231.png,val,7,background,hard_fp_background,"[125.29438781738281, 320.70245361328125, 553.4566040039062, 401.7755126953125]","[82, 313, 596, 410]",0
results/fast_repro/exp06_roi/patches/val/background/538__hard3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/538.jpg,val,7,background,hard_fp_background,"[90.17495727539062, 82.34033203125, 818.1751098632812, 644.4493408203125]","[17, 26, 891, 701]",3
results/fast_repro/exp06_roi/patches/val/background/574__hard4.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/574.jpg,val,7,background,hard_fp_background,"[0.7801666259765625, 0.0, 720.7420043945312, 655.181640625]","[0, 0, 793, 720]",4
results/fast_repro/exp06_roi/patches/val/background/432__hard16.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/432.png,val,7,background,hard_fp_background,"[607.9051513671875, 387.98223876953125, 673.9832153320312, 413.0478210449219]","[601, 385, 681, 416]",16
results/fast_repro/exp06_roi/patches/val/background/62__hard3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/62.png,val,7,background,hard_fp_background,"[205.61973571777344, 261.9157409667969, 263.4928894042969, 399.8514404296875]","[200, 248, 269, 414]",3
results/fast_repro/exp06_roi/patches/val/background/172__hard5.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/172.png,val,7,background,hard_fp_background,"[201.66183471679688, 22.242164611816406, 702.4976196289062, 253.9150848388672]","[152, 0, 720, 277]",5
results/fast_repro/exp06_roi/patches/val/background/42__hard1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/42.png,val,7,background,hard_fp_background,"[283.5635986328125, 239.67059326171875, 676.8235473632812, 444.9822692871094]","[244, 219, 716, 466]",1
results/fast_repro/exp06_roi/patches/val/background/267__hard3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/267.png,val,7,background,hard_fp_background,"[4.4357171058654785, 262.463134765625, 45.69308853149414, 277.53131103515625]","[0, 261, 50, 279]",3
results/fast_repro/exp06_roi/patches/val/background/392__hard11.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/392.png,val,7,background,hard_fp_background,"[130.02142333984375, 456.14013671875, 169.4771728515625, 481.68896484375]","[126, 454, 173, 484]",11
results/fast_repro/exp06_roi/patches/val/background/330__hard2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/330.png,val,7,background,hard_fp_background,"[4.1282501220703125, 143.60723876953125, 205.14886474609375, 527.5746459960938]","[0, 105, 225, 540]",2
results/fast_repro/exp06_roi/patches/val/background/92__hard2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/92.png,val,7,background,hard_fp_background,"[18.032838821411133, 87.8553466796875, 228.5267333984375, 538.8964233398438]","[0, 43, 250, 540]",2
results/fast_repro/exp06_roi/patches/val/background/267__hard4.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/267.png,val,7,background,hard_fp_background,"[676.845703125, 140.77622985839844, 693.543701171875, 154.79774475097656]","[675, 139, 695, 156]",4
results/fast_repro/exp06_roi/patches/val/background/409__hard4.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/409.png,val,7,background,hard_fp_background,"[250.02818298339844, 346.9017333984375, 623.0958251953125, 476.3265380859375]","[213, 334, 640, 480]",4
results/fast_repro/exp06_roi/patches/val/background/62__hard4.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/62.png,val,7,background,hard_fp_background,"[150.19879150390625, 468.9858093261719, 221.64013671875, 509.45916748046875]","[143, 465, 229, 514]",4
results/fast_repro/exp06_roi/patches/val/background/432__hard17.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/432.png,val,7,background,hard_fp_background,"[668.2582397460938, 328.8692626953125, 712.8621826171875, 364.61529541015625]","[664, 325, 717, 368]",17
results/fast_repro/exp06_roi/patches/val/background/172__hard6.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/172.png,val,7,background,hard_fp_background,"[244.28396606445312, 120.5713119506836, 268.7354736328125, 153.20709228515625]","[242, 117, 271, 156]",6
results/fast_repro/exp06_roi/patches/val/background/566__hard4.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/566.jpg,val,7,background,hard_fp_background,"[346.62109375, 162.37506103515625, 355.802978515625, 167.89898681640625]","[346, 162, 357, 168]",4
results/fast_repro/exp06_roi/patches/val/background/62__hard5.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/62.png,val,7,background,hard_fp_background,"[92.74003601074219, 293.5158996582031, 202.64752197265625, 431.07818603515625]","[82, 280, 214, 445]",5
results/fast_repro/exp06_roi/patches/val/background/951__random0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/951.jpg,val,7,background,random_background,"[100, 202, 223, 267]","[100, 202, 223, 267]",0
results/fast_repro/exp06_roi/patches/val/background/987__random1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/987.jpg,val,7,background,random_background,"[687, 240, 793, 384]","[687, 240, 793, 384]",1
results/fast_repro/exp06_roi/patches/val/background/793__random2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/793.jpg,val,7,background,random_background,"[299, 39, 369, 117]","[299, 39, 369, 117]",2
results/fast_repro/exp06_roi/patches/val/background/965__random3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/965.jpg,val,7,background,random_background,"[438, 172, 486, 221]","[438, 172, 486, 221]",3
