edit_id,source_id,family,class,changed_ratio,component_count,candidate_type,review_label
seed00_edit01,678,C_elongated_ribbon,Material missing,0.00228759765625,35,NOISE_PATTERN_CANDIDATE,
seed00_edit00,679,C_elongated_ribbon,Material missing,0.002197265625,41,NOISE_PATTERN_CANDIDATE,
seed00_edit01,68,D_irregular_boundary,corrosion,0.07356689453125,22,NOISE_PATTERN_CANDIDATE,
seed00_edit01,682,D_irregular_boundary,Material missing,0.02444580078125,277,NOISE_PATTERN_CANDIDATE,
seed00_edit00,690,C_elongated_ribbon,Material missing,0.0016650390625,40,NOISE_PATTERN_CANDIDATE,
seed00_edit00,694,D_irregular_boundary,Material missing,0.02744140625,38,NOISE_PATTERN_CANDIDATE,
seed00_edit00,695,C_elongated_ribbon,Material missing,0.0081005859375,102,NOISE_PATTERN_CANDIDATE,
seed00_edit01,695,C_elongated_ribbon,Material missing,0.0012548828125,39,NOISE_PATTERN_CANDIDATE,
seed00_edit00,698,C_elongated_ribbon,Material missing,0.007890625,54,NOISE_PATTERN_CANDIDATE,
seed00_edit00,7,D_irregular_boundary,corrosion,0.0614453125,28,NOISE_PATTERN_CANDIDATE,
seed00_edit02,702,D_irregular_boundary,Material missing,0.04126953125,134,NOISE_PATTERN_CANDIDATE,
seed00_edit02,707,D_irregular_boundary,Material missing,0.03735595703125,223,NOISE_PATTERN_CANDIDATE,
seed00_edit01,710,C_elongated_ribbon,Material missing,0.00343505859375,58,NOISE_PATTERN_CANDIDATE,
seed00_edit00,712,D_irregular_boundary,Material missing,0.02890625,325,NOISE_PATTERN_CANDIDATE,
seed00_edit01,715,C_elongated_ribbon,Material missing,0.002236328125,33,NOISE_PATTERN_CANDIDATE,
seed00_edit02,716,D_irregular_boundary,Material missing,0.00956787109375,69,NOISE_PATTERN_CANDIDATE,
seed00_edit02,724,C_elongated_ribbon,Material missing,0.00196044921875,80,NOISE_PATTERN_CANDIDATE,
seed00_edit00,726,C_elongated_ribbon,Material missing,0.00092529296875,46,NOISE_PATTERN_CANDIDATE,
seed00_edit01,726,D_irregular_boundary,Material missing,0.00923095703125,96,NOISE_PATTERN_CANDIDATE,
seed00_edit00,728,C_elongated_ribbon,Material missing,0.00314697265625,96,NOISE_PATTERN_CANDIDATE,
seed00_edit01,728,D_irregular_boundary,Material missing,0.04275146484375,154,NOISE_PATTERN_CANDIDATE,
seed00_edit01,731,D_irregular_boundary,Material missing,0.008564453125,34,NOISE_PATTERN_CANDIDATE,
seed00_edit00,732,D_irregular_boundary,Material missing,0.02828125,415,NOISE_PATTERN_CANDIDATE,
seed00_edit02,732,C_elongated_ribbon,Material missing,0.0002978515625,5,WEAK_CHANGE_CANDIDATE,
seed00_edit00,733,D_irregular_boundary,Material missing,0.01489990234375,125,NOISE_PATTERN_CANDIDATE,
seed00_edit01,734,C_elongated_ribbon,Material missing,0.00052734375,41,NOISE_PATTERN_CANDIDATE,
seed00_edit01,735,C_elongated_ribbon,Material missing,0.00205322265625,38,NOISE_PATTERN_CANDIDATE,
seed00_edit02,741,C_elongated_ribbon,Material missing,7.8125e-05,6,WEAK_CHANGE_CANDIDATE,
seed00_edit01,745,D_irregular_boundary,Material missing,0.0247998046875,74,NOISE_PATTERN_CANDIDATE,
seed00_edit00,747,C_elongated_ribbon,Material missing,0.00452880859375,22,NOISE_PATTERN_CANDIDATE,
seed00_edit00,75,C_elongated_ribbon,Material missing|corrosion,0.01012939453125,60,NOISE_PATTERN_CANDIDATE,
seed00_edit00,751,D_irregular_boundary,Material missing,0.02347900390625,63,NOISE_PATTERN_CANDIDATE,
seed00_edit02,756,D_irregular_boundary,Material missing,0.017880859375,143,NOISE_PATTERN_CANDIDATE,
seed00_edit00,758,C_elongated_ribbon,Material missing,6.103515625e-05,10,WEAK_CHANGE_CANDIDATE,
seed00_edit00,760,C_elongated_ribbon,Material missing,0.00018798828125,38,WEAK_CHANGE_CANDIDATE,
seed00_edit00,760,C_elongated_ribbon,Material missing,0.00018798828125,38,NOISE_PATTERN_CANDIDATE,
seed00_edit00,769,D_irregular_boundary,Material missing,0.0377099609375,293,NOISE_PATTERN_CANDIDATE,
seed00_edit00,780,D_irregular_boundary,Tears,0.00272216796875,109,NOISE_PATTERN_CANDIDATE,
seed00_edit01,782,C_elongated_ribbon,Tears,7.32421875e-05,9,WEAK_CHANGE_CANDIDATE,
seed00_edit00,786,C_elongated_ribbon,Tears,0.00135009765625,23,NOISE_PATTERN_CANDIDATE,
seed00_edit01,79,D_irregular_boundary,Burn,0.07977294921875,29,NOISE_PATTERN_CANDIDATE,
seed00_edit00,791,D_irregular_boundary,Tears,0.04860107421875,73,NOISE_PATTERN_CANDIDATE,
seed00_edit00,795,C_elongated_ribbon,Tears,0.0001416015625,5,WEAK_CHANGE_CANDIDATE,
seed00_edit01,796,D_irregular_boundary,Tears,0.025166015625,66,NOISE_PATTERN_CANDIDATE,
seed00_edit01,798,D_irregular_boundary,Tears,0.00258056640625,37,NOISE_PATTERN_CANDIDATE,
seed00_edit02,800,D_irregular_boundary,Tears,0.06351806640625,80,NOISE_PATTERN_CANDIDATE,
seed00_edit01,804,D_irregular_boundary,Tears,0.0073779296875,56,NOISE_PATTERN_CANDIDATE,
seed00_edit01,810,D_irregular_boundary,Tears,0.02823486328125,260,NOISE_PATTERN_CANDIDATE,
seed00_edit00,812,C_elongated_ribbon,Tears,0.001650390625,50,NOISE_PATTERN_CANDIDATE,
seed00_edit00,813,C_elongated_ribbon,Tears,0.0019580078125,31,NOISE_PATTERN_CANDIDATE,
seed00_edit01,813,C_elongated_ribbon,Tears,0.0035498046875,49,NOISE_PATTERN_CANDIDATE,
seed00_edit01,814,C_elongated_ribbon,Tears,0.000947265625,43,NOISE_PATTERN_CANDIDATE,
seed00_edit00,815,C_elongated_ribbon,Tears,0.00199462890625,39,NOISE_PATTERN_CANDIDATE,
seed00_edit02,817,D_irregular_boundary,Tears,0.03738037109375,70,NOISE_PATTERN_CANDIDATE,
seed00_edit01,82,D_irregular_boundary,Dent,0.06440673828125,69,NOISE_PATTERN_CANDIDATE,
seed00_edit00,821,C_elongated_ribbon,Tears,0.006142578125,28,NOISE_PATTERN_CANDIDATE,
seed00_edit02,821,D_irregular_boundary,Tears,0.04477294921875,99,NOISE_PATTERN_CANDIDATE,
seed00_edit00,830,D_irregular_boundary,Tears,0.01626953125,175,NOISE_PATTERN_CANDIDATE,
seed00_edit01,84,D_irregular_boundary,Material missing,0.01212646484375,30,NOISE_PATTERN_CANDIDATE,
seed00_edit00,847,D_irregular_boundary,Dent,0.0207470703125,103,NOISE_PATTERN_CANDIDATE,
seed00_edit00,850,D_irregular_boundary,Dent,0.00909423828125,23,NOISE_PATTERN_CANDIDATE,
seed00_edit00,854,D_irregular_boundary,Dent,0.01063232421875,20,NOISE_PATTERN_CANDIDATE,
seed00_edit00,855,D_irregular_boundary,Dent,0.01233642578125,51,NOISE_PATTERN_CANDIDATE,
seed00_edit00,86,C_elongated_ribbon,Crack,0.0101171875,56,NOISE_PATTERN_CANDIDATE,
seed00_edit00,860,C_elongated_ribbon,Dent,0.00083740234375,41,NOISE_PATTERN_CANDIDATE,
seed00_edit00,862,C_elongated_ribbon,Dent,0.00171875,28,NOISE_PATTERN_CANDIDATE,
seed00_edit02,866,D_irregular_boundary,Dent,0.0295068359375,351,NOISE_PATTERN_CANDIDATE,
seed00_edit01,868,D_irregular_boundary,Dent,0.04634521484375,61,NOISE_PATTERN_CANDIDATE,
seed00_edit00,872,D_irregular_boundary,Dent,0.05030029296875,65,NOISE_PATTERN_CANDIDATE,
seed00_edit01,875,D_irregular_boundary,Dent,0.01029296875,65,NOISE_PATTERN_CANDIDATE,
seed00_edit01,883,D_irregular_boundary,Dent,0.038740234375,194,NOISE_PATTERN_CANDIDATE,
seed00_edit00,884,A_small_low_contrast,Dent,4.638671875e-05,6,WEAK_CHANGE_CANDIDATE,
seed00_edit00,886,D_irregular_boundary,Dent,0.02314453125,45,NOISE_PATTERN_CANDIDATE,
seed00_edit01,889,D_irregular_boundary,Dent,0.009716796875,55,NOISE_PATTERN_CANDIDATE,
seed00_edit02,889,D_irregular_boundary,Dent,0.0043115234375,22,NOISE_PATTERN_CANDIDATE,
seed00_edit01,890,D_irregular_boundary,Dent,0.01486083984375,99,NOISE_PATTERN_CANDIDATE,
seed00_edit02,890,D_irregular_boundary,Dent,0.019287109375,225,NOISE_PATTERN_CANDIDATE,
seed00_edit00,893,D_irregular_boundary,Dent,0.037275390625,53,NOISE_PATTERN_CANDIDATE,
seed00_edit01,894,D_irregular_boundary,Dent,0.0104150390625,131,NOISE_PATTERN_CANDIDATE,
seed00_edit01,901,C_elongated_ribbon,Dent,0.00017578125,20,WEAK_CHANGE_CANDIDATE,
seed00_edit01,901,C_elongated_ribbon,Dent,0.00017578125,20,NOISE_PATTERN_CANDIDATE,
seed00_edit02,903,D_irregular_boundary,Dent,0.01193115234375,43,NOISE_PATTERN_CANDIDATE,
seed00_edit01,908,C_elongated_ribbon,Dent,0.00283203125,65,NOISE_PATTERN_CANDIDATE,
seed00_edit01,909,D_irregular_boundary,Dent,0.03183349609375,178,NOISE_PATTERN_CANDIDATE,
seed00_edit02,909,D_irregular_boundary,Dent,0.0107177734375,117,NOISE_PATTERN_CANDIDATE,
seed00_edit00,91,C_elongated_ribbon,corrosion,0.00810546875,84,NOISE_PATTERN_CANDIDATE,
seed00_edit01,91,C_elongated_ribbon,corrosion,0.00455810546875,130,NOISE_PATTERN_CANDIDATE,
seed00_edit00,916,C_elongated_ribbon,Dent,0.000283203125,1,WEAK_CHANGE_CANDIDATE,
seed00_edit01,916,D_irregular_boundary,Dent,0.03719970703125,40,NOISE_PATTERN_CANDIDATE,
seed00_edit02,916,C_elongated_ribbon,Dent,0.00376953125,57,NOISE_PATTERN_CANDIDATE,
seed00_edit00,917,D_irregular_boundary,Dent,0.02121826171875,319,NOISE_PATTERN_CANDIDATE,
seed00_edit01,918,D_irregular_boundary,Dent,0.019462890625,269,NOISE_PATTERN_CANDIDATE,
seed00_edit00,919,C_elongated_ribbon,Dent,0.00254638671875,69,NOISE_PATTERN_CANDIDATE,
seed00_edit02,919,D_irregular_boundary,Dent,0.0203271484375,214,NOISE_PATTERN_CANDIDATE,
seed00_edit00,921,D_irregular_boundary,Dent,0.05780029296875,192,NOISE_PATTERN_CANDIDATE,
seed00_edit00,927,C_elongated_ribbon,Dent,0.0001123046875,3,WEAK_CHANGE_CANDIDATE,
seed00_edit00,930,C_elongated_ribbon,Dent,0.00030029296875,6,WEAK_CHANGE_CANDIDATE,
seed00_edit00,935,C_elongated_ribbon,Dent,0.00075927734375,27,NOISE_PATTERN_CANDIDATE,
seed00_edit01,935,D_irregular_boundary,Dent,0.01913818359375,156,NOISE_PATTERN_CANDIDATE,
seed00_edit00,936,D_irregular_boundary,Dent,0.00253662109375,40,NOISE_PATTERN_CANDIDATE,
seed00_edit01,936,C_elongated_ribbon,Dent,0.00041748046875,4,WEAK_CHANGE_CANDIDATE,
seed00_edit00,942,D_irregular_boundary,Dent,0.0108740234375,54,NOISE_PATTERN_CANDIDATE,
seed00_edit00,944,C_elongated_ribbon,Dent,0.0002880859375,6,WEAK_CHANGE_CANDIDATE,
seed00_edit01,945,D_irregular_boundary,Dent,0.03028076171875,117,NOISE_PATTERN_CANDIDATE,
seed00_edit01,947,D_irregular_boundary,Dent,0.05160400390625,166,NOISE_PATTERN_CANDIDATE,
seed00_edit00,950,D_irregular_boundary,Dent,0.012373046875,53,NOISE_PATTERN_CANDIDATE,
seed00_edit00,952,D_irregular_boundary,Dent,0.0185302734375,43,NOISE_PATTERN_CANDIDATE,
seed00_edit01,953,D_irregular_boundary,Dent,0.0330810546875,107,NOISE_PATTERN_CANDIDATE,
seed00_edit01,954,D_irregular_boundary,Dent,0.0185791015625,126,NOISE_PATTERN_CANDIDATE,
seed00_edit01,961,B_diffuse_texture,Dent,0.09847412109375,25,NOISE_PATTERN_CANDIDATE,
seed00_edit00,964,C_elongated_ribbon,Dent,0.0013720703125,49,NOISE_PATTERN_CANDIDATE,
seed00_edit01,964,D_irregular_boundary,Dent,0.0371630859375,100,NOISE_PATTERN_CANDIDATE,
seed00_edit00,973,D_irregular_boundary,Dent,0.03764404296875,155,NOISE_PATTERN_CANDIDATE,
seed00_edit00,977,D_irregular_boundary,Dent,0.003916015625,32,NOISE_PATTERN_CANDIDATE,
seed00_edit02,977,D_irregular_boundary,Dent,0.0256689453125,93,NOISE_PATTERN_CANDIDATE,
seed00_edit00,984,C_elongated_ribbon,Dent,0.00528564453125,24,NOISE_PATTERN_CANDIDATE,
seed00_edit01,991,D_irregular_boundary,Dent,0.0118798828125,248,NOISE_PATTERN_CANDIDATE,
seed00_edit02,997,C_elongated_ribbon,Dent,0.001298828125,24,NOISE_PATTERN_CANDIDATE,
