dataset_index,image_stem,is_hard,image_path,label_path,image_decode_ok,image_finite,label_parse_ok,polygon_finite,coordinate_range_ok,class_id_ok,instance_count,degenerate_polygon_count,degenerate_bbox_count,relative_polygon_area_sum,valid_image,valid_target
391,620,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/620.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/620.txt,True,True,True,True,True,True,2,0,0,0.4266537241271616,True,True
392,621,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/621.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/621.txt,True,True,True,True,True,True,1,0,0,0.02133272589357027,True,True
393,622,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/622.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/622.txt,True,True,True,True,True,True,2,0,0,0.011819256095672692,True,True
394,623,True,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/623.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/623.txt,True,True,True,True,True,True,5,0,0,0.2892675347486837,True,True
395,624,True,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/624.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/624.txt,True,True,True,True,True,True,8,0,0,0.03360072879420328,True,True
396,626,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/626.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/626.txt,True,True,True,True,True,True,3,0,0,0.552281833125613,True,True
397,627,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/627.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/627.txt,True,True,True,True,True,True,2,0,0,0.2971688384691813,True,True
398,628,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/628.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/628.txt,True,True,True,True,True,True,2,0,0,0.07875247302805288,True,True
399,63,True,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/63.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/63.txt,True,True,True,True,True,True,2,0,0,0.1653257479125987,True,True
400,630,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/630.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/630.txt,True,True,True,True,True,True,1,0,0,0.03823345323738536,True,True
401,631,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/631.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/631.txt,True,True,True,True,True,True,2,0,0,0.017462122405439207,True,True
402,632,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/632.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/632.txt,True,True,True,True,True,True,2,0,0,0.015623536511588654,True,True
403,633,True,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/633.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/633.txt,True,True,True,True,True,True,6,0,0,0.02923556456253973,True,True
404,634,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/634.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/634.txt,True,True,True,True,True,True,1,0,0,0.008000835522174628,True,True
405,636,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/636.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/636.txt,True,True,True,True,True,True,1,0,0,0.021366278115483972,True,True
406,637,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/637.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/637.txt,True,True,True,True,True,True,1,0,0,0.05536134378236013,True,True
407,638,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/638.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/638.txt,True,True,True,True,True,True,1,0,0,0.02275669042677153,True,True
408,639,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/639.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/639.txt,True,True,True,True,True,True,1,0,0,0.09041972984636626,True,True
409,64,True,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/64.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/64.txt,True,True,True,True,True,True,2,0,0,0.40182390667985324,True,True
410,640,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/640.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/640.txt,True,True,True,True,True,True,1,0,0,0.011967477422812678,True,True
411,641,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/641.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/641.txt,True,True,True,True,True,True,1,0,0,0.11069148087424363,True,True
412,642,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/642.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/642.txt,True,True,True,True,True,True,1,0,0,0.025854109388022906,True,True
413,645,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/645.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/645.txt,True,True,True,True,True,True,1,0,0,0.02793903033546652,True,True
414,65,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/65.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/65.txt,True,True,True,True,True,True,2,0,0,0.018227758183729348,True,True
415,650,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/650.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/650.txt,True,True,True,True,True,True,1,0,0,0.10444216573897513,True,True
416,652,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/652.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/652.txt,True,True,True,True,True,True,1,0,0,0.03216342730569666,True,True
417,653,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/653.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/653.txt,True,True,True,True,True,True,1,0,0,0.11426246251791561,True,True
418,654,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/654.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/654.txt,True,True,True,True,True,True,1,0,0,0.020820025323933233,True,True
419,655,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/655.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/655.txt,True,True,True,True,True,True,1,0,0,0.00250666500193171,True,True
420,656,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/656.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/656.txt,True,True,True,True,True,True,1,0,0,0.011004787141740635,True,True
421,658,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/658.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/658.txt,True,True,True,True,True,True,1,0,0,0.024640045665614396,True,True
422,659,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/659.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/659.txt,True,True,True,True,True,True,1,0,0,0.02884685426395528,True,True
423,66,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/66.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/66.txt,True,True,True,True,True,True,2,0,0,0.022394139075481823,True,True
424,661,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/661.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/661.txt,True,True,True,True,True,True,1,0,0,0.0015913641954912738,True,True
425,663,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/663.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/663.txt,True,True,True,True,True,True,1,0,0,0.028393136863090973,True,True
426,665,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/665.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/665.txt,True,True,True,True,True,True,1,0,0,0.05512067171332946,True,True
427,666,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/666.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/666.txt,True,True,True,True,True,True,1,0,0,0.02132406803158826,True,True
428,667,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/667.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/667.txt,True,True,True,True,True,True,1,0,0,0.05064941512316756,True,True
429,67,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/67.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/67.txt,True,True,True,True,True,True,1,0,0,0.12052276234197024,True,True
430,670,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/670.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/670.txt,True,True,True,True,True,True,1,0,0,0.01776988480949554,True,True
431,672,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/672.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/672.txt,True,True,True,True,True,True,1,0,0,0.020743757226719062,True,True
432,674,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/674.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/674.txt,True,True,True,True,True,True,1,0,0,0.020533350753989765,True,True
433,675,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/675.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/675.txt,True,True,True,True,True,True,1,0,0,0.020206378382583212,True,True
434,676,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/676.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/676.txt,True,True,True,True,True,True,1,0,0,0.11042765550163747,True,True
435,678,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/678.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/678.txt,True,True,True,True,True,True,1,0,0,0.021658974479934034,True,True
436,679,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/679.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/679.txt,True,True,True,True,True,True,1,0,0,0.054859213811560004,True,True
437,68,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/68.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/68.txt,True,True,True,True,True,True,2,0,0,0.11995241769894704,True,True
438,682,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/682.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/682.txt,True,True,True,True,True,True,1,0,0,0.02561518787835837,True,True
439,683,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/683.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/683.txt,True,True,True,True,True,True,1,0,0,0.003083549137839897,True,True
440,685,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/685.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/685.txt,True,True,True,True,True,True,1,0,0,0.02081989802874773,True,True
441,688,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/688.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/688.txt,True,True,True,True,True,True,1,0,0,0.10925639533263354,True,True
442,689,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/689.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/689.txt,True,True,True,True,True,True,1,0,0,0.04952582252752946,True,True
443,69,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/69.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/69.txt,True,True,True,True,True,True,2,0,0,0.04209845923441202,True,True
444,690,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/690.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/690.txt,True,True,True,True,True,True,1,0,0,0.0546381469429007,True,True
445,694,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/694.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/694.txt,True,True,True,True,True,True,1,0,0,0.028765916687910176,True,True
446,695,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/695.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/695.txt,True,True,True,True,True,True,1,0,0,0.14111506149197517,True,True
447,696,True,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/696.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/696.txt,True,True,True,True,True,True,1,0,0,0.0021628622850008994,True,True
448,697,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/697.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/697.txt,True,True,True,True,True,True,1,0,0,0.011274021343446572,True,True
449,698,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/698.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/698.txt,True,True,True,True,True,True,1,0,0,0.028815335306204837,True,True
450,699,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/699.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/699.txt,True,True,True,True,True,True,1,0,0,0.029142976856656233,True,True
451,7,True,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/7.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/7.txt,True,True,True,True,True,True,11,0,0,0.0139673353976639,True,True
452,701,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/701.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/701.txt,True,True,True,True,True,True,1,0,0,0.08851964231259624,True,True
453,702,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/702.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/702.txt,True,True,True,True,True,True,1,0,0,0.1033658515654734,True,True
454,705,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/705.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/705.txt,True,True,True,True,True,True,1,0,0,0.0173778433971008,True,True
455,707,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/707.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/707.txt,True,True,True,True,True,True,1,0,0,0.09975595763131473,True,True
456,708,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/708.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/708.txt,True,True,True,True,True,True,1,0,0,0.02238817084960143,True,True
457,71,True,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/71.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/71.txt,True,True,True,True,True,True,7,0,0,0.16052373192913238,True,True
458,710,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/710.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/710.txt,True,True,True,True,True,True,1,0,0,0.023338429282860673,True,True
459,711,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/711.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/711.txt,True,True,True,True,True,True,1,0,0,0.024049746117430715,True,True
460,712,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/712.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/712.txt,True,True,True,True,True,True,1,0,0,0.028834402335150777,True,True
461,714,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/714.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/714.txt,True,True,True,True,True,True,1,0,0,0.02068966912956638,True,True
462,715,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/715.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/715.txt,True,True,True,True,True,True,1,0,0,0.012103125688554373,True,True
463,716,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/716.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/716.txt,True,True,True,True,True,True,1,0,0,0.07060208532776091,True,True
464,717,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/717.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/717.txt,True,True,True,True,True,True,1,0,0,0.002823748766862866,True,True
465,719,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/719.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/719.txt,True,True,True,True,True,True,1,0,0,0.015910849744356526,True,True
466,72,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/72.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/72.txt,True,True,True,True,True,True,2,0,0,0.18267286765367174,True,True
467,721,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/721.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/721.txt,True,True,True,True,True,True,1,0,0,0.021699443280908115,True,True
468,724,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/724.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/724.txt,True,True,True,True,True,True,1,0,0,0.014857104697836299,True,True
469,726,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/726.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/726.txt,True,True,True,True,True,True,1,0,0,0.018728489285227523,True,True
470,727,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/727.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/727.txt,True,True,True,True,True,True,1,0,0,0.028906390085449374,True,True
471,728,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/728.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/728.txt,True,True,True,True,True,True,1,0,0,0.10259538805190971,True,True
472,73,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/73.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/73.txt,True,True,True,True,True,True,1,0,0,0.006630923796873356,True,True
473,731,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/731.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/731.txt,True,True,True,True,True,True,1,0,0,0.0870433097004053,True,True
474,732,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/732.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/732.txt,True,True,True,True,True,True,1,0,0,0.021280835567115464,True,True
475,733,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/733.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/733.txt,True,True,True,True,True,True,1,0,0,0.02014376899563297,True,True
476,734,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/734.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/734.txt,True,True,True,True,True,True,1,0,0,0.015457910593713375,True,True
477,735,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/735.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/735.txt,True,True,True,True,True,True,1,0,0,0.02080642318576853,True,True
478,737,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/737.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/737.txt,True,True,True,True,True,True,1,0,0,0.022974988415471742,True,True
479,740,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/740.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/740.txt,True,True,True,True,True,True,1,0,0,0.08452840785940996,True,True
480,741,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/741.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/741.txt,True,True,True,True,True,True,1,0,0,0.009356851301121516,True,True
481,742,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/742.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/742.txt,True,True,True,True,True,True,1,0,0,0.07802577364019125,True,True
482,744,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/744.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/744.txt,True,True,True,True,True,True,1,0,0,0.022218922466117785,True,True
483,745,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/745.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/745.txt,True,True,True,True,True,True,1,0,0,0.023151261132349443,True,True
484,746,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/746.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/746.txt,True,True,True,True,True,True,1,0,0,0.028008060766778947,True,True
485,747,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/747.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/747.txt,True,True,True,True,True,True,1,0,0,0.011267600814650794,True,True
486,748,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/748.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/748.txt,True,True,True,True,True,True,1,0,0,0.025416735142183233,True,True
487,75,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/75.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/75.txt,True,True,True,True,True,True,2,0,0,0.10660565271105327,True,True
488,751,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/751.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/751.txt,True,True,True,True,True,True,1,0,0,0.011594697601057913,True,True
489,754,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/754.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/754.txt,True,True,True,True,True,True,1,0,0,0.02154474693052677,True,True
490,755,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/755.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/755.txt,True,True,True,True,True,True,1,0,0,0.0014762936935246856,True,True
491,756,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/756.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/756.txt,True,True,True,True,True,True,1,0,0,0.01062340771784509,True,True
492,758,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/758.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/758.txt,True,True,True,True,True,True,1,0,0,0.0025814807985139465,True,True
493,76,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/76.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/76.txt,True,True,True,True,True,True,2,0,0,0.10961276193194158,True,True
494,760,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/760.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/760.txt,True,True,True,True,True,True,1,0,0,0.0026482543003033543,True,True
495,761,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/761.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/761.txt,True,True,True,True,True,True,1,0,0,0.00865444540832172,True,True
496,762,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/762.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/762.txt,True,True,True,True,True,True,1,0,0,0.010530952093914525,True,True
497,763,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/763.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/763.txt,True,True,True,True,True,True,1,0,0,0.0033356789663905317,True,True
498,764,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/764.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/764.txt,True,True,True,True,True,True,1,0,0,0.0041134190776468404,True,True
499,765,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/765.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/765.txt,True,True,True,True,True,True,1,0,0,0.00188763560343011,True,True
500,766,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/766.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/766.txt,True,True,True,True,True,True,1,0,0,0.0010906339043180169,True,True
501,769,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/769.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/769.txt,True,True,True,True,True,True,1,0,0,0.0008945937453368469,True,True
502,770,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/770.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/770.txt,True,True,True,True,True,True,1,0,0,0.003083138146429132,True,True
503,771,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/771.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/771.txt,True,True,True,True,True,True,1,0,0,0.0005230591153890657,True,True
504,772,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/772.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/772.txt,True,True,True,True,True,True,1,0,0,0.001321772957740941,True,True
505,774,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/774.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/774.txt,True,True,True,True,True,True,1,0,0,0.0011261608331607498,True,True
506,777,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/777.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/777.txt,True,True,True,True,True,True,1,0,0,0.011687503428455426,True,True
507,779,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/779.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/779.txt,True,True,True,True,True,True,1,0,0,0.005525935511270896,True,True
508,780,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/780.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/780.txt,True,True,True,True,True,True,1,0,0,0.007052309341360585,True,True
509,782,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/782.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/782.txt,True,True,True,True,True,True,1,0,0,0.01840808541642014,True,True
510,784,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/784.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/784.txt,True,True,True,True,True,True,1,0,0,0.007822772846591164,True,True
511,786,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/786.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/786.txt,True,True,True,True,True,True,1,0,0,0.005034122976106725,True,True
512,787,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/787.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/787.txt,True,True,True,True,True,True,1,0,0,0.0019869397876195044,True,True
513,788,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/788.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/788.txt,True,True,True,True,True,True,1,0,0,0.016311996621804048,True,True
514,789,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/789.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/789.txt,True,True,True,True,True,True,1,0,0,0.007889546350023646,True,True
515,79,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/79.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/79.txt,True,True,True,True,True,True,1,0,0,0.012938161379565716,True,True
516,790,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/790.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/790.txt,True,True,True,True,True,True,1,0,0,0.015873688502179295,True,True
517,791,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/791.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/791.txt,True,True,True,True,True,True,1,0,0,0.017667584374843726,True,True
518,794,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/794.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/794.txt,True,True,True,True,True,True,1,0,0,0.007803083222451046,True,True
519,795,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/795.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/795.txt,True,True,True,True,True,True,1,0,0,0.001547347548886427,True,True
